id,lat,lon
8723613,25.1833,-80.39
8727235,28.6917,-82.6383
8726533,27.785,-82.7817
8724172,24.7667,-81.3233
8724153,24.7433,-81.3
8724397,24.71,-81.5933
8729332,30.4283,-86.1367
8720409,30.135,-81.63
8722495,26.9433,-80.0733
8722491,26.9517,-80.08
8722492,26.9467,-80.09
8722499,26.935,-80.085
8725019,26.025,-81.7683
8724292,24.6617,-81.4683
8723232,25.6983,-80.17
8723962,24.7183,-81.0167
8724517,24.58,-81.7383
8724557,24.545,-81.7833
8724580,24.55083,-81.80806
8720058,30.6317,-81.4767
8724008,24.7067,-81.125
8724302,24.715,-81.4783
8726899,28.15,-82.7717
8729333,30.4683,-86.1383
8729045,30.1217,-85.5283
8722512,26.9117,-80.08
8722669,26.6133,-80.0467
8722670,26.612778,-80.034167
8722802,26.37,-80.07
8728412,29.8783,-84.595
8720051,30.6433,-81.5233
8722899,26.1883,-80.0933
8723824,24.9033,-80.695
8723825,24.9,-80.705
8724093,24.6817,-81.2283
8725665,26.8267,-82.285
8725259,26.33,-81.8383
8725283,26.3533,-81.855
8724177,24.75,-81.3283
8724154,24.7133,-81.3033
8720274,30.31,-81.61
8729808,30.3367,-87.1467
8724209,24.7733,-81.3683
8720006,30.7317,-81.7267
8724224,24.665,-81.3867
8725835,27.0433,-81.9867
8725745,26.93,-82.1367
8724698,24.6317,-82.92
8723906,24.7917,-80.8833
8723873,24.8383,-80.7983
8726604,27.855,-82.48
8726089,27.34,-82.59
8720242,30.36,-81.62
8729816,30.515,-87.1617
8723851,24.8683,-80.7033
8723852,24.865,-80.7167
8727433,29.0767,-82.8117
8722496,26.935,-80.1433
8722481,26.97,-80.1267
8729102,30.255,-85.6483
8725809,27.0117,-82.41
8723574,25.235,-80.435
8727989,30.1267,-83.975
8726492,27.7417,-82.4667
8727333,28.87,-82.7233
8724967,25.9083,-81.7283
8724991,25.9717,-81.7283
8726467,27.7183,-82.4533
8723950,24.73,-81.03
8727274,28.7617,-82.6383
8729107,30.1517,-85.66
8724205,24.7333,-81.3617
8720218,30.398167,-81.427889
8720220,30.3933,-81.4317
8720211,30.4,-81.4133
8720224,30.395,-81.4317
8724996,25.985,-81.7017
8728366,29.9817,-84.5267
8726667,27.913333,-82.425
8721832,28.1,-80.6117
8728995,29.9483,-85.425
8723178,25.7633,-80.13
8723170,25.7683,-80.1317
8723155,25.77,-80.1683
8723165,25.7783,-80.185
8721994,27.8733,-80.4967
8724427,24.6667,-81.63
8727001,28.2483,-82.7233
8729071,30.245,-85.605
8720244,30.37,-81.5583
8729905,30.4183,-87.3567
8729757,30.6267,-87.0367
8720119,30.5367,-81.5817
8724099,24.68,-81.235
8724107,24.6733,-81.2433
8726769,28.0217,-82.655
8720805,29.5383,-81.5567
8724062,24.6833,-81.1917
8720217,30.3917,-81.6617
8724082,24.6833,-81.2167
8724487,24.675,-81.7017
8729793,30.545,-87.1033
8726364,27.615,-82.7267
8724238,24.6233,-81.4033
8725837,27.045,-82.2933
8725114,26.1367,-81.7883
8725110,26.131667,-81.8075
8720135,30.5183,-81.4533
8720098,30.5683,-81.515
8729681,30.3767,-85.865
8729678,30.3767,-86.865
8720215,30.4,-81.626663
8728486,29.7667,-84.7
8722312,27.2867,-80.2267
8729136,30.125,-85.73
8721164,29.0233,-80.9183
8724215,24.6517,-81.375
8726539,27.7833,-82.4067
8729962,30.3933,-87.425
8724168,24.6983,-81.3183
8725899,27.1233,-82.47
8726942,28.21,-82.84
8722208,27.4717,-80.325
8725488,26.605,-82.2183
8722957,26.08,-80.1117
8726908,28.1583,-82.7567
8722478,26.975,-80.1133
8722334,27.2433,-80.3133
8724367,24.6533,-81.5533
8722472,26.9867,-80.1417
8723050,25.93,-80.12
8722557,26.8267,-80.055
8729949,30.5233,-87.4433
8728941,30.0033,-85.3483
8721136,29.0833,-80.9667
8722482,26.9667,-80.12
8724441,24.6167,-81.645
8720305,30.2533,-81.43
8723519,25.3083,-80.2767
8722718,26.5267,-80.0533
8728262,29.9767,-84.375
8728351,30.005,-84.4717
8724112,24.67,-81.2517
8729505,30.3933,-86.505
8726607,27.857778,-82.552778
8720374,30.1683,-81.695
8720954,29.285,-81.0533
8720296,30.2783,-81.705
8722146,27.5933,-80.3567
8725331,26.4133,-81.8983
8725171,26.2117,-81.8133
8728957,29.9967,-85.37
8727003,28.2567,-82.735
8727328,28.8633,-82.6667
8727306,28.825,-82.6583
8726819,28.07,-82.7817
8720232,30.3767,-81.4483
8720267,30.3233,-81.4383
8721222,28.94,-80.87
8720774,29.6433,-81.6317
8721874,28.0417,-80.58
8722621,26.705,-80.045
8722607,26.7333,-80.0417
8726696,27.9467,-82.4017
8726699,27.9483,-82.385
8720398,30.1333,-81.3867
8726249,27.5033,-82.6483
8726233,27.485,-82.645
8720653,29.7633,-81.5617
8729189,30.1867,-85.8333
8729210,30.213301,-85.878304
8729108,30.15228,-85.7
8724951,25.8583,-81.5383
8729039,30.1367,-85.5167
8729084,30.1267,-85.6117
8721727,28.245,-80.6
8729085,30.0983,-85.6133
8722404,27.1133,-80.145
8726651,27.8983,-82.4267
8729868,30.345,-87.2733
8729840,30.404389,-87.211194
8729974,30.3,-87.4483
8726254,27.4983,-82.6683
8726232,27.4867,-82.6867
8724353,24.655,-81.54
8724378,24.6483,-81.57
8722548,26.8433,-80.0667
8720225,30.3833,-81.6367
8724033,24.705,-81.1567
8724032,24.7033,-81.155
8725528,26.66,-82.155
8721749,28.2117,-80.6633
8720333,30.2283,-81.6633
8727012,28.2683,-82.7267
8725667,26.8333,-82.265
8723769,24.9733,-80.55
8720008,30.705,-81.47
8723689,25.0817,-80.4467
8721147,29.0633,-80.915
8724196,24.7183,-81.3517
8725577,26.72,-82.2583
8722951,26.0917,-80.1233
8727395,29.0017,-82.7583
8722968,26.06,-80.13
8726384,27.638333,-82.5625
8722588,26.77,-80.0517
8722383,27.1517,-80.195
8728912,29.815,-85.3133
8723691,25.0817,-80.45
8723692,25.08,-80.45
8723506,25.325,-80.2933
8724373,24.7167,-81.5617
8725744,26.9283,-82.065
8725391,26.4883,-82.0133
8727188,28.6067,-82.6633
8724311,24.7417,-81.4833
8720625,29.8017,-81.5483
8723350,25.5333,-80.1717
8723355,25.5233,-80.175
8724239,24.65,-81.4033
8724255,24.66,-81.4233
8720503,29.9817,-81.63417
8726575,27.8217,-82.8317
8725441,26.55,-82.1967
8726278,27.5267,-82.4817
8720216,30.3983,-81.6983
8728949,29.69,-85.3633
8726906,28.1567,-82.7467
8724529,24.565,-81.7517
8723688,25.0817,-80.445
8729479,30.5067,-86.4467
8727122,28.4867,-82.6617
8720007,30.7033,-81.5767
8724405,24.6233,-81.6033
8724417,24.615,-81.6167
8724423,24.6117,-81.6233
8726738,27.9883,-82.685
8727021,28.2917,-82.7267
8724635,24.4533,-81.8783
8723372,25.5067,-80.1883
8729376,30.4,-86.2283
8729679,30.385,-86.8633
8726083,27.3317,-82.545
8720137,30.5133,-81.4567
8720143,30.5033,-81.4717
8724369,24.7583,-81.5617
8722004,27.86,-80.4483
8722029,27.8117,-80.4633
8722366,27.1833,-80.1583
8722371,27.175,-80.1883
8725902,27.1267,-82.4467
8724438,24.6033,-81.645
8725781,26.98,-81.96
8725782,26.9783,-81.975
8727359,28.9233,-82.6917
8729119,30.095,-85.685
8723812,24.9133,-80.66
8723807,24.9233,-80.6717
8728229,30.06,-84.29
8729169,30.215,-85.74
8729747,30.5817,-87.015
8727604,29.3983,-83.2067
8725985,27.2217,-82.515
8724542,24.585,-81.775
8728669,29.6133,-84.9583
8724422,24.6,-81.6217
8720168,30.465,-81.4317
8727705,29.5567,-83.4017
8720196,30.4167,-81.4533
8720833,29.4783,-81.1367
8724671,24.71828,-81.921528
8724463,24.6917,-81.6733
8723999,24.6267,-81.1117
8722219,27.4567,-80.3233
8728488,29.8017,-84.7367
8722761,26.4467,-80.065
8722376,27.165,-80.255
8725691,26.8717,-82.3133
8729117,30.1133,-85.68
8722956,26.081667,-80.116667
8720226,30.320499,-81.659058
8729101,30.2833,-85.6467
8724178,24.6483,-81.33
8726892,28.1467,-82.7583
8727843,29.92,-83.6717
8729052,30.025,-85.5417
8726430,27.6833,-82.7383
8720576,29.8917,-81.31
8729022,29.97,-85.48
8729149,30.13,-85.7433
8729141,30.1333,-85.7317
8720587,29.8567,-81.2633
8728552,29.6917,-84.7917
8728626,29.6533,-84.8967
8728548,29.6867,-84.7867
8725393,26.4917,-82.0817
8728958,29.8733,-85.39
8722207,27.48,-80.3333
8728151,30.155,-84.2033
8728130,30.0783,-84.1783
8720001,30.7867,-81.84
8726522,27.76,-82.6267
8726520,27.7606,-82.62694
8728311,29.9283,-84.4467
8720582,29.8667,-81.3067
8720692,29.704531,-81.22786
8727695,29.6717,-83.39
8724503,24.5767,-81.7217
8722357,27.2,-80.2583
8724375,24.6067,-81.5667
8724368,24.6933,-81.555
8724347,24.6717,-81.5333
8724377,24.64,-81.57
8724363,24.6333,-81.5517
8724266,24.6517,-81.435
8724276,24.65,-81.4467
8723678,25.095,-80.4433
8726833,28.085,-82.7717
8720782,29.5717,-81.6067
8727558,29.325,-83.1417
8727577,29.3283,-83.1517
8726639,27.89,-82.48
8726668,27.9183,-82.445
8729938,30.35,-87.415
8725362,26.4433,-82.0817
8724327,24.6283,-81.51
8724334,24.63,-81.5167
8726905,28.16,-82.7683
8723741,25.015,-80.515
8723747,25.005,-80.5167
8722488,26.9517,-80.1033
8722486,26.96,-80.105
8722487,26.9517,-80.1017
8726572,27.82,-82.3867
8726428,27.6883,-82.7183
8720148,30.5017,-81.495
8721456,28.62,-80.8
8720494,29.99439,-81.329472
8723918,24.7767,-80.9233
8723912,24.7833,-80.9067
8723467,25.3783,-80.2567
8721604,28.415833,-80.593056
8725439,26.5483,-82.08
8720213,30.42,-81.7283
8727277,28.7717,-82.695
8723423,25.4367,-80.33
8728360,29.915,-84.5117
8725649,26.7967,-82.1833
8721223,28.9267,-80.825
8726685,27.9383,-82.4317
8727348,28.905,-82.6383
8729738,30.6583,-86.9883
8723828,24.8967,-80.6583
8723814,24.915,-80.6317
8723808,24.925,-80.6317
8723786,24.9533,-80.5867
8723970,24.711,-81.1065
8729501,30.5033,-86.4933
8720059,30.63,-81.5767
8725858,27.0717,-82.4533
8725889,27.1117,-82.4633
8722125,27.6317,-80.3717
8720554,29.9167,-81.3
8723214,25.731667,-80.161667
8722059,27.755,-80.425
8727471,29.165,-82.8083
8728171,30.1767,-84.2467
8724448,24.6467,-81.6533
8729871,30.375,-87.2767
8724189,24.74,-81.3417
8724273,24.7467,-81.45
8725222,26.2767,-81.825
8723518,25.31,-80.2983
8720832,29.4767,-81.675
8724129,24.78,-81.2717
8729197,30.2933,-85.8583
8724639,24.625,-81.895
8722977,26.0433,-80.1267
8722982,26.0333,-80.1233
8722654,26.645,-80.045
8726711,27.96,-82.4683
8724646,24.445,-81.9267
8728973,30.0383,-85.3933
8723795,24.94,-80.6083
8722971,26.055,-80.1133
8728694,29.785,-84.8983
8728853,29.880694,-85.2214
8726159,27.4083,-82.58
8725235,26.29,-81.8183
8729736,30.3867,-86.9917
8722784,26.4033,-80.07
8727411,29.03,-82.7133
8678322,30.985,-81.5917
8679945,30.7267,-81.4767
8676808,31.2133,-81.55
8674301,31.575,-81.19
8674975,31.4867,-81.32
8675761,31.373861,-81.3
8679758,30.7633,-81.4717
8670870,32.0367,-80.9017
8671314,31.9633,-80.9433
8673381,31.695,-81.2717
8677406,31.1446,-81.496806
8679511,30.7967,-81.515
8676329,31.285,-81.385
8674599,31.5367,-81.1933
8675622,31.39,-81.2883
8670893,32.0233,-81.0467
8670424,32.1433,-81.1417
8671315,31.9633,-81.0117
8678124,31.014806,-81.455972
8679909,30.7267,-81.4983
8672667,31.7933,-81.1817
8675623,31.3917,-81.2667
8671086,31.99,-81.0233
8673171,31.723028,-81.1417
8679964,30.72,-81.5483
8677344,31.1317,-81.3967
8672875,31.7667,-81.2783
8671029,31.9967,-80.855
9044035,42.29806,-83.0928
9044036,42.2983,-83.0933
9044020,42.091694,-83.186694
9044049,42.357498,-82.93
9044030,42.202306,-83.1475
9063048,41.900444,-80.798056
9063032,42.3428,-79.59361
9063020,42.877444,-78.890472
9063063,41.54086,-81.635472
9063043,41.963306,-80.5483
9063112,43.073031,-78.977619
9063091,41.673,-83.284167
9063029,42.488694,-79.336278
9063038,42.153889,-80.0925
9063053,41.75975,-81.28106
9063090,41.96,-83.257
9063074,41.4,-82.6
9063069,41.469333,-82.175278
9063079,41.54364,-82.73139
9063087,41.8983,-83.3617
9063075,41.382553,-82.514364
9063117,42.943306,-78.909972
9063083,41.514306,-82.940417
9063097,41.65861,-82.826389
9063028,42.691306,-79.0473
9063085,41.69356,-83.47228
9075065,45.063,-83.4286
9075057,44.81583,-83.306
9075092,45.99583,-84.3617
9075099,45.9925,-83.8982
9075098,46.0167,-83.92
9075035,43.6404,-83.8468
9075034,43.6417,-83.8467
9075041,43.9539,-83.88194
9075014,43.84639,-82.643059
9075059,44.6593,-83.2863
9075002,43.141694,-82.493306
9075080,45.8,-84.721107
9075079,45.8,-84.7253
9075056,44.406389,-83.322222
9075045,44.0499,-83.657306
9075024,44.049444,-82.994444
9075011,43.431,-82.53861
9075073,45.422778,-83.810278
9075031,43.735,-83.45861
9087091,45.618611,-86.659444
9087044,41.729721,-87.53833
9087090,45.743,-87.04194
9087175,44.747222,-87.698889
9087018,44.629889,-86.246417
9087077,44.53839,-88.00325
9087079,44.541111,-88.007222
9087078,44.54,-88.0083
9087031,42.773333,-86.212778
9087042,41.654028,-87.43
9087068,44.463972,-87.501028
9087023,43.947361,-86.441611
9087094,45.952,-86.2472
9087064,44.08934,-87.64824
9087088,45.095889,-87.589944
9087038,41.725,-86.9083
9087058,43.002,-87.88761
9087057,43.002,-87.8876
9087028,43.2275,-86.23806
9087005,45.3775,-84.959167
9087096,45.969889,-85.8715
9087036,42.112833,-86.4805
9087072,44.795583,-87.314333
9087010,44.77,-85.625
9087050,42.36083,-87.823
9052000,44.13028,-76.332
9052090,43.263889,-79.064167
9052076,43.33839,-78.7273
9052030,43.46417,-76.51183
9052025,43.573611,-76.201944
9052058,43.26903,-77.62575
9052015,43.881,-76.353028
9052001,44.100306,-76.3703
9034051,42.435,-82.8717
9034058,42.575,-82.655
9034057,42.677778,-82.733889
9034055,42.59325,-82.772444
9034052,42.473222,-82.87925
9099050,46.596,-90.9
9099075,47.2706,-91.27583
9099064,46.77575,-92.092028
9099039,47.458611,-88.149167
9099090,47.7486,-90.34128
9099025,46.976,-88.4328
9099041,47.2325,-88.62361
9099018,46.545555,-87.378609
9099016,46.5417,-87.39
9099013,46.416694,-86.655
9099044,46.874443,-89.324165
9099004,46.4845,-84.630889
9099062,46.704,-92.016639
9099070,47.0167,-91.675
9099007,46.760556,-84.964167
9063009,43.08106,-79.061361
9063010,43.08194,-79.0625
9063007,43.1,-79.059917
9063015,42.958111,-78.954111
9063017,42.9339,-78.9075
9063016,42.971194,-78.93
9063013,43.073306,-78.984972
9063012,43.076917,-79.013889
9063019,42.906694,-78.903306
9063018,43.028306,-78.886694
9014070,42.621113,-82.526665
9014087,42.945278,-82.443333
9014096,43.0033,-82.4217
9014098,43.0069,-82.4225
9014099,43.006,-82.42
9014084,42.9067,-82.4667
9014090,42.974724,-82.418892
9014091,42.9747,-82.418806
9014080,42.812222,-82.485558
9014081,42.80417,-82.46528
8311062,44.33111,-75.934528
8311060,44.3,-75.916639
8311070,44.241694,-76.086694
8311030,44.701668,-75.494
8311018,44.86525,-75.209639
9076050,46.461083,-84.286083
9076032,46.4847,-84.301
9076033,46.485832,-84.301666
9076028,46.284361,-84.212306
9076024,46.264806,-84.191194
9076070,46.501111,-84.372611
9076060,46.500805,-84.340363
9076027,46.283306,-84.205
1612404,21.3683,-157.94
1612366,21.33,-157.967
1617760,19.73028,-155.06
1612340,21.306694,-157.867
1615680,20.895,-156.476694
1614465,20.79,-156.995
1613198,21.085,-157.032
1617433,20.0366,-155.8294
1612702,21.6367,-157.922
1612479,21.435,-157.792
1612480,21.433056,-157.79
1611400,21.9544,-159.3561
1611347,21.9033,-159.592
2431000,-7.29,72.3933
8761727,29.69,-89.9733
8761108,29.5983,-89.6183
8764044,29.6675,-91.237611
8761534,30.2283,-89.8533
8761414,29.3717,-89.7517
8760595,29.4933,-89.1733
8767961,30.190194,-93.300806
8768094,29.768167,-93.342889
8761955,29.9329,-90.135472
8762788,30.3083,-90.5867
8761487,30.065,-89.8
8761826,29.21,-90.04
8761198,29.2667,-89.5983
8762928,29.245,-90.6617
8760742,29.8233,-89.27
8765258,29.7117,-91.8783
8765251,29.713361,-91.88
8764101,29.4733,-91.2667
8760417,29.20075,-89.04
8762888,29.0717,-90.64
8762372,30.0503,-90.368
8762273,30.2967,-90.3117
8762223,29.0767,-90.285
8761207,29.375,-89.6017
8761193,29.39,-89.595
8761959,29.52,-90.1383
8764314,29.3675,-91.383889
8764311,29.3717,-91.385
8762079,29.1133,-90.185
8766072,29.551694,-92.305194
8762184,29.3733,-90.265
8761720,29.255,-89.9683
8761724,29.263,-89.957
8760668,30.1267,-89.2217
8761426,30.1117,-89.76
8762483,30.067861,-90.389972
8763027,29.3733,-90.7117
8761899,29.6667,-90.1117
8767816,30.223611,-93.221667
8761602,29.5583,-89.8833
8764227,29.449611,-91.338111
8761484,29.4567,-89.8
8762084,29.2483,-90.2117
8761799,29.4967,-90.025
8765026,29.485,-91.7633
8761529,29.945,-89.835
8761742,29.3183,-89.98
8761678,30.0067,-89.9367
8763986,29.6933,-91.21
8761927,30.027222,-90.113333
8765171,29.9483,-91.8383
8760412,29.205,-89.0367
8760889,29.3866,-89.380139
8760922,28.932222,-89.4075
8760721,29.178306,-89.258306
8764256,29.3333,-91.3533
8762731,29.4283,-90.5567
8762525,29.4167,-90.4467
8762075,29.11425,-90.19925
8762571,29.4567,-90.4717
8763506,29.0633,-90.9617
8761473,30.2717,-89.7933
8761699,30.28,-89.9533
8764632,29.5733,-91.5367
8762231,29.7717,-90.29
8761305,29.8683,-89.673
8764165,29.4733,-91.305
8760781,29.0533,-89.305
8760550,28.9917,-89.14
8760551,28.99,-89.14
8760783,29.0567,-89.3083
8761679,29.4317,-89.9383
8764025,29.7433,-91.23
8763153,29.235,-90.78
8760943,28.925,-89.4183
8761993,30.3783,-90.16
8761819,29.4017,-90.0383
8761962,29.3617,-90.14
8762938,29.1867,-90.6667
8763535,29.1748,-90.9764
8761402,30.1667,-89.7367
8762582,29.0667,-90.4767
8762419,30.285,-90.4017
8760849,29.2733,-89.3517
8761385,30.06875,-89.802083
8764361,29.5733,-91.42
8765148,29.8372,-91.8375
8762482,29.788611,-90.420278
8761494,29.5733,-89.805
8419751,42.9883,-70.6183
8417144,44.32,-69.77028
8414612,44.785,-68.7667
8413320,44.392194,-68.204278
8417227,43.925,-69.815
8415191,44.4267,-69.005
8418828,43.4917,-70.4467
8414684,44.5717,-68.8017
8418606,43.4617,-70.3817
8419399,43.1667,-70.5933
8417821,43.695,-70.11
8410714,44.87,-67.1083
8418009,43.69,-70.19
8417997,43.645,-70.1983
8411060,44.657028,-67.204666
8411250,44.6417,-67.2967
8417874,43.7517,-70.14
8410140,44.904598,-66.982903
8413801,44.535,-68.4217
8418015,43.7317,-70.205
8418268,43.6417,-70.285
8419528,43.13,-70.6383
8414721,44.4717,-68.8133
8417134,44.2333,-69.7667
8410715,44.9233,-67.13
8419688,43.0667,-70.6967
8410864,44.823,-67.1517
8417881,43.7217,-70.1417
8417988,43.67,-70.2
8417177,43.755,-69.785
8414821,44.1267,-68.8583
8418911,43.3583,-70.4767
8417941,43.69,-70.17
8413825,44.17,-68.435
8412581,44.54,-67.875
8414856,44.1267,-68.8733
8414249,44.192306,-68.620931
8410834,45.1284,-67.1447
8417087,43.8983,-69.7433
8418445,43.545,-70.3333
8418031,43.6233,-70.2067
8418150,43.65806,-70.24417
8417948,43.7617,-70.1733
8414888,44.1567,-68.8867
8417208,44.0883,-69.7983
8415490,44.105,-69.1017
8414692,44.505,-68.805
8419870,43.08,-70.7417
8415709,44.0717,-69.1817
8416731,43.9333,-69.58
8419317,43.32,-70.563306
8414781,44.6367,-68.8417
8416921,44,-69.6667
8575510,38.975,-76.4567
8575512,38.98328,-76.4816
8571901,38.71,-76.335
8574680,39.266944,-76.579444
8571579,38.3417,-76.265
8574726,39.25,-76.49
8571702,38.42833,-76.23667
8573704,39.3717,-76.0633
8571421,38.22039,-76.0387
8579997,38.9333,-76.9383
8570691,38.13894,-75.183528
8571892,38.5725,-76.061667
8571890,38.575,-76.0717
8571351,38.1717,-75.945
8571289,38.125,-75.9467
8576363,38.7,-76.5333
8573927,39.526667,-75.81
8573137,39.11,-76.1383
8571181,38.0483,-75.8033
8575109,39.1,-76.445
8577188,38.3917,-76.3983
8571091,37.9767,-75.8633
8573349,39.245,-75.925
8574848,39.195,-76.5767
8571073,37.9717,-75.985
8573211,39.145,-76.26
8571117,37.995,-76.0317
8574683,39.2617,-76.585
8575550,38.9583,-76.555
8574071,39.5367,-76.09
8574070,39.5367,-76.09
8574821,39.2083,-76.5333
8572669,38.9167,-75.945
8571214,38.0683,-76.0967
8571402,38.2267,-76.0767
8572467,38.8367,-76.3733
8570255,38.3417,-75.085
8577004,38.465,-76.4733
8572955,39.0317,-76.3017
8579542,38.655,-76.68333
8572770,38.9567,-76.355
8571559,38.3,-76.005
8571519,38.2967,-76.205
8571477,38.27,-75.9133
8577385,38.2717,-76.3967
8574857,39.1967,-76.445
8570435,38.265,-75.13
8570616,38.1883,-75.1917
8570819,38.1017,-75.2217
8570283,38.328267,-75.091086
8570280,38.3267,-75.0833
8570282,38.3317,-75.09
8570509,38.2033,-75.1633
8578240,38.133333,-76.533333
8578002,38.04,-76.3233
8574459,39.3883,-76.255
8572271,38.7583,-76.375
8574008,39.6033,-76.1133
8570649,38.1483,-75.285
8575787,38.8867,-76.54
8571266,38.0917,-75.8617
8571616,38.365,-75.6067
8571359,38.17833,-75.39667
8577330,38.317222,-76.450833
8570536,38.215,-75.1917
8572342,38.7867,-76.2217
8574931,39.1633,-76.5267
8571979,38.765,-76.3283
8573364,39.213306,-76.245
8573903,39.5033,-75.9167
8571773,38.48333,-75.81833
8571485,38.2683,-75.7883
8443662,42.395,-71.0767
8442417,42.54,-70.8867
8444162,42.3283,-70.8917
8443970,42.354801,-71.0534
8447259,41.745,-70.5933
8447191,41.77,-70.5617
8446009,42.0833,-70.6467
8447270,41.7417,-70.6167
8448533,41.41,-70.7117
8447685,41.605,-70.6517
8447435,41.688056,-69.950833
8447505,41.6667,-69.9667
8443725,42.3867,-71.0233
8449383,41.245,-69.9767
8448376,41.425,-70.9167
8446166,42.0383,-70.67
8448558,41.3883,-70.5117
8441771,42.6317,-70.7767
8447386,41.704306,-71.164111
8441841,42.61,-70.66
8447295,41.735,-70.6233
8447368,41.7117,-70.715
8447605,41.6317,-70.3
8441571,42.655,-70.6767
8443187,42.4583,-70.9433
8447385,41.705,-70.7617
8448875,41.3262,-70.5903
8447531,41.6567,-70.8133
8448725,41.354,-70.76783
8440369,42.825,-70.9883
8447819,41.56,-69.99
8447355,41.715,-70.6167
8449130,41.285278,-70.09639
8447712,41.5933,-70.9
8440466,42.815,-70.8733
8444525,42.28,-70.9533
8448208,41.4583,-70.555
8447277,41.7417,-70.6583
8448248,41.45,-70.9217
8447416,41.695,-70.72
8441241,42.710139,-70.78861
8440452,42.8167,-70.82
8446493,41.96,-70.6617
8446121,42.049592,-70.182158
8448251,41.4483,-70.8567
8440889,42.7633,-71.0767
8441551,42.6583,-70.615
8447842,41.5383,-70.9283
8447173,41.775,-70.535
8442645,42.5233,-70.8767
8440273,42.8383,-70.9083
8447180,41.7717,-70.5067
8447495,41.6683,-70.0567
8445138,42.2017,-70.7267
8447241,41.7517,-70.155
8447504,41.665,-70.1833
8447281,41.74,-71.1317
8449375,41.2383,-70.0783
8448151,41.47,-70.76
8448157,41.4583,-70.6
8444788,42.2483,-70.9667
8447930,41.523613,-70.671112
8447506,41.665,-70.065
8740175,30.4083,-88.4017
8747437,30.325,-89.325
8748469,30.3217,-89.4533
8748145,30.3333,-89.4167
8748318,30.3117,-89.435
8743639,30.4383,-88.845
8743301,30.43,-88.8
8743735,30.39,-88.8567
8744934,30.435,-89.0083
8744117,30.4117,-88.9033
8748005,30.3167,-89.4017
8745799,30.2317,-89.1167
8744391,30.46,-88.9383
8746737,30.36,-89.225
8747934,30.3517,-89.3883
8743812,30.3833,-88.8667
8746908,30.38,-89.2533
8741041,30.347778,-88.505833
8742947,30.44,-88.7267
8746487,30.3967,-89.2
8741414,30.44,-88.5567
8741798,30.3833,-88.61
8740166,30.413194,-88.402889
8742205,30.3617,-88.6633
8745557,30.36,-89.0817
8745101,30.4067,-89.0267
8746943,30.3417,-89.265
8747038,30.3583,-89.2733
8743081,30.3867,-88.7733
8742221,30.2383,-88.6667
8746724,30.3367,-89.225
8747739,30.3367,-89.3667
8748568,30.3917,-89.47
8748371,30.395,-89.4317
8744284,30.4183,-88.925
8741429,30.3667,-88.5633
8745555,30.4317,-89.0817
8743838,30.425,-88.87
8748087,30.375,-89.4067
8747131,30.3267,-89.2883
8747145,30.3117,-89.2867
8740965,30.3633,-88.5567
8747398,30.3733,-89.3217
8742523,30.3733,-88.705
8743495,30.42,-88.8283
8743281,30.3917,-88.7983
8743181,30.4217,-88.7883
8741533,30.36778,-88.56306
8741196,30.34,-88.5333
8746819,30.31,-89.245
8749704,30.24,-89.615
8740405,30.2033,-88.4417
8740448,30.3867,-88.44
8744671,30.4133,-88.975
8747961,30.3983,-89.385
8744756,30.2133,-88.9717
8744663,30.4417,-88.9733
8745375,30.4267,-89.0533
8747819,30.3283,-89.3733
8747766,30.2817,-89.3667
8422272,43.0933,-70.8633
8423635,43.09,-70.7633
8423005,43.1167,-70.8117
8422301,43.06,-70.8683
