id,lat,lon
8420411,43.1983,-70.8683
8423898,43.071388,-70.710556
8537774,39.5117,-75.4933
8534638,39.385,-74.425
8534540,39.4233,-74.5
8530095,40.945,-73.9183
8530696,40.7517,-74.0967
8537614,39.46,-75.5317
8534720,39.356667,-74.418053
8531662,40.4183,-74.035
8538274,39.715,-75.36
8532339,40.1867,-74.0267
8537116,39.305,-75.2783
8533615,39.7617,-74.1117
8533141,39.9183,-74.11
8537363,39.3817,-75.4067
8534208,39.5483,-74.2567
8534048,39.6133,-74.21
8532716,40.0617,-74.0733
8532715,40.0617,-74.0617
8530591,40.7867,-74.1467
8532337,40.185,-74.0083
8530586,40.7933,-74.0917
8530464,40.8283,-74.08
8530502,40.8167,-74.0867
8536581,39.1283,-74.8917
8538552,39.85,-75.25
8536889,39.23,-75.0367
8535055,39.232498,-75.032799
8539494,40.1383,-74.7117
8536840,38.9867,-75.1117
8538921,40.0283,-74.9317
8538449,39.8067,-75.355
8534496,39.435,-74.3633
8539094,40.08,-74.873333
8535902,38.9467,-74.9133
8535901,38.9483,-74.8917
8536021,38.9467,-74.9717
8535962,38.93,-74.935
8536110,38.967778,-74.959722
8530528,40.8067,-74.06
8537101,39.2983,-75.2467
8533295,39.87,-74.155
8533941,39.6533,-74.2567
8535001,39.2467,-74.7183
8531223,40.4533,-74.2733
8538831,39.9783,-75.0133
8533055,39.9483,-74.115
8531630,40.4317,-74.085
8530985,40.655,-74.085
8537779,39.5133,-75.4467
8535101,39.215,-74.6483
8534212,39.5483,-74.4617
8530538,40.8033,-74.0333
8538231,39.6833,-75.51
8536736,39.1783,-74.8517
8536449,39.0833,-74.8867
8533982,39.6567,-74.27
8536999,39.2667,-75.095
8534739,39.3517,-74.54
8533665,39.745,-74.2017
8536823,39.2083,-74.9017
8536780,39.2,-75.02
8530403,40.8467,-74.12
8539487,40.1367,-74.7367
8536848,39.2167,-75.1583
8533780,39.7067,-74.1917
8532703,40.065,-74.135
8533391,39.825,-74.1733
8536931,39.2383,-75.175
8536915,39.2367,-75.1733
8530345,40.8683,-74.1117
8533005,39.9633,-74.115
8531925,40.3267,-74.0167
8534244,39.54,-74.3867
8534320,39.5083,-74.325
8534319,39.508301,-74.324997
8534975,39.2883,-74.6283
8534691,39.3683,-74.7167
8535445,39.1017,-74.7883
8534117,39.6117,-74.59
8537374,39.3833,-75.35
8530278,40.88,-74.04
8537753,39.505,-75.4833
8533631,39.7567,-74.1283
8531712,40.3967,-73.9817
8537026,39.275,-75.1417
8537667,39.4583,-75.495
8537103,39.3517,-75.2583
8535419,39.11,-74.7383
8533345,39.8517,-74.0883
8533535,39.7883,-74.0983
8535555,39.065,-74.8083
8530802,40.7167,-74.0317
8538086,39.62,-75.4533
8530772,40.7283,-74.1033
8531262,40.5083,-74.3117
8532835,40.0133,-74.1133
8531545,40.44,-74.1983
8534287,39.5217,-74.32
8531942,40.325,-73.9967
8531991,40.3033,-73.9767
8534044,39.6133,-74.2633
8534836,39.3083,-74.5333
8535451,39.1017,-74.755
8533738,39.725,-74.1367
8537731,39.4967,-75.5167
8536849,39.2167,-75.1033
8535221,39.1767,-74.71
8537535,39.4317,-75.4467
8534393,39.4783,-74.3833
8533909,39.6667,-74.215
8533935,39.6533,-74.185
8537242,39.3433,-75.0083
8532591,40.1017,-74.035
8532786,40.0367,-74.0533
8538438,39.795,-75.1767
8537147,39.3133,-74.985
8531526,40.4333,-74.2183
8537059,39.285,-74.9917
8534468,39.4483,-74.7283
8530576,40.7983,-74.05
8533905,39.665,-74.2317
8538055,39.61,-75.52
8537359,39.3917,-75.0417
8537052,39.285,-75.2383
8534256,39.535,-74.4633
8538414,39.7833,-75.4067
8531463,40.4883,-74.435
8534104,39.5917,-74.4417
8530186,40.935,-74.03
8537079,39.2917,-75.1983
8533862,39.675,-74.16
8538848,39.9983,-74.8183
8531369,40.4167,-74.3633
8530531,40.805,-74.0533
8535661,39.0283,-74.8017
8532885,39.9883,-74.0683
8531753,40.3767,-74.015
8535695,39.0183,-74.8417
8536831,39.2933,-75.1333
8533465,39.8083,-74.1883
8538853,39.9933,-75.0283
8534049,39.6167,-74.31
8538512,39.835,-75.2383
8538779,39.9617,-75.0983
8538369,39.7617,-75.4033
8537488,39.4217,-75.4283
8534657,39.3817,-74.5183
8530743,40.7317,-74.1167
8532585,40.105,-74.055
8538875,40.0133,-75.0083
8530882,40.6733,-74.14
8531142,40.555,-74.245
8537889,39.5483,-75.415
8537489,39.4217,-75.3817
8531077,40.5983,-74.2317
8531833,40.355,-74.065
8534469,39.4533,-74.4267
8530398,40.85,-74.03
8536855,39.2183,-74.98
8536801,39.2,-74.97
8532611,40.0967,-74.0867
8537979,39.5767,-75.4767
8531680,40.466944,-74.009444
8531390,40.4783,-74.3567
8531804,40.365,-73.975
8533071,39.9433,-74.035
8533135,39.9217,-74.0833
8532322,40.1917,-74.0383
8537121,39.305,-75.375
8532921,39.9967,-74.1483
8537589,39.4533,-75.455
8537961,39.57,-75.4983
8533185,39.905,-74.1333
8536687,39.1617,-74.8317
8531232,40.4917,-74.2817
8537416,39.4067,-75.405
8534779,39.3367,-74.595
8534780,39.3367,-74.5933
8534781,39.33,-74.5767
8534782,39.3283,-74.5767
8534778,39.335,-74.5967
8535357,39.12,-74.755
8535581,39.056702,-74.764999
8533365,39.845,-74.1517
8537562,39.4617,-75.4033
8535163,39.2,-74.6567
8538479,39.815,-75.0883
8535838,38.9783,-74.8367
8535805,38.98,-74.8633
8539808,40.1817,-74.705
8538886,40.01194,-75.043
8532721,40.0583,-74.1167
8533051,39.95,-74.1983
8535375,39.1217,-74.7167
8535309,39.1467,-74.75
8539993,40.1883,-74.755
8534884,39.2967,-74.75
8534885,39.2917,-74.75
8534883,39.295,-74.7483
8534139,39.5767,-74.3317
8534080,39.6017,-74.3417
8537353,39.3783,-75.235
8530645,40.765,-74.0183
8536551,39.1183,-74.8683
8537201,39.33,-75.2117
8536752,39.1833,-74.8217
8537689,39.485,-75.4933
8534002,39.625,-74.6417
8534772,39.335,-74.4767
8534770,39.335,-74.4767
8534773,39.3317,-74.42
8534774,39.29,-74.375
8536271,39.0183,-74.9533
8531592,40.4483,-74.1433
8534043,39.6183,-74.4967
8532371,40.1783,-74.0467
8533542,39.7917,-74.1817
8533541,39.7917,-74.1817
8536935,39.25,-75.1283
8536764,39.1883,-74.915
8533987,39.6317,-74.2967
8536851,39.2167,-74.925
8535726,39.005,-74.8267
8538601,39.8733,-75.1233
8535835,38.975,-74.8233
8538095,39.6283,-75.4817
8531156,40.545,-74.265
8538568,39.8583,-75.185
8538548,39.86,-75.1867
8518995,42.65,-73.7467
8516881,40.595,-73.7433
8516661,40.63,-73.67
8515102,40.7167,-73.24
8516299,40.9033,-73.55
8517137,40.5883,-73.82
8518934,41.5,-73.9833
8519483,40.6391,-74.146306
8517847,40.7033,-73.995
8514422,40.965,-73.0433
8516061,40.8733,-73.47
8517276,40.7833,-73.8567
8518902,40.8683,-73.9333
8518695,40.7467,-73.9683
8515786,40.9533,-73.4
8515186,40.6267,-73.26
8519024,40.6067,-74.055
8516614,40.8633,-73.655
8517921,40.665,-74.0133
8517811,40.59,-73.9983
8519436,40.5433,-74.14
8516155,40.6233,-73.5017
8511907,41.101,-72.36117
8516607,40.83461,-73.652417
8518924,41.2183,-73.9633
8518668,40.7767,-73.9417
8518621,40.8,-73.8733
8518951,41.7833,-73.95
8516945,40.810306,-73.765
8517756,40.5812,-73.9338
8510448,41.0733,-71.935
8515921,40.91,-73.4317
8516663,40.5963,-73.655083
8512668,41.015,-72.5617
8510321,41.0717,-71.8567
8510560,41.048333,-71.959444
8513388,40.7867,-72.75
8513398,40.764417,-72.755972
8518490,40.8933,-73.7817
8517201,40.645,-73.8367
8515586,40.9,-73.3533
8512987,40.9817,-72.645
8516891,40.635,-73.7467
8511671,41.1367,-72.3067
8516501,40.6333,-73.6167
8514322,40.75,-73
8511236,41.1717,-72.205
8516402,40.5939,-73.583972
8512451,40.85,-72.5033
8519200,40.645,-74.18
8514560,40.95,-73.0767
8518639,40.8017,-73.9067
8516761,40.8317,-73.7033
8518687,40.7583,-73.9583
8518643,40.8,-73.9283
8518905,40.9033,-73.9167
8519789,40.5567,-74.2233
8518091,40.9617,-73.6717
8511629,41.0033,-72.2967
8514779,40.64925,-73.15061
8512671,40.82,-72.5617
8512354,40.8367,-72.48
8512769,40.8186,-72.58661
8510719,41.2567,-72.03
8513825,40.7383,-72.8683
8512735,40.935,-72.5817
8518903,40.8783,-73.925
8518750,40.700556,-74.014167
8511171,41.035,-72.19
8518526,40.805,-73.795
8518962,42.014167,-73.939167
8519050,40.612,-74.059861
8517732,40.7067,-73.975
8517401,40.7867,-73.9217
8517125,40.7983,-73.8133
8516990,40.7933,-73.7817
8518699,40.7117,-73.9683
8517251,40.761,-73.850361
8656590,34.6933,-76.7117
8653960,35.3467,-75.5
8658901,33.88,-78.0017
8656483,34.72,-76.67
8656518,34.7117,-76.645
8659960,33.855,-78.5433
8659944,33.8883,-78.5517
8656612,34.6867,-76.5333
8654400,35.2233,-75.635
8656937,34.6083,-76.5283
8656841,34.6133,-76.5383
8655151,35.02,-76.31
8659942,33.8733,-78.5467
8656566,34.7,-76.7683
8656084,34.825,-76.69
8656201,34.79675,-76.455472
8651371,36.1817,-75.75
8651370,36.183306,-75.746694
8651817,36.055028,-76.68425
8658715,33.9617,-77.94
8656571,34.6983,-76.6817
8651538,36.138583,-76.10561
8656451,34.7283,-76.6683
8653901,35.3667,-75.9583
8656503,34.715,-76.5783
8652226,35.91,-75.5917
8652905,35.6983,-75.7733
8656539,34.7083,-76.62
8653305,35.565,-75.735
8652247,35.9033,-75.77
8652232,35.91,-75.67
8656502,34.72,-76.71083
8656306,34.7683,-76.6717
8658654,33.99,-77.9567
8656486,34.72,-76.755
8656225,34.7917,-76.6083
8659182,33.9017,-78.0817
8657419,34.4517,-77.495
8654572,35.1713,-75.8174
8652648,35.7767,-75.585
8652587,35.795,-75.54806
8658501,34.0567,-77.94
8652437,35.845,-75.655
8652715,35.7567,-75.5317
8653951,35.350139,-75.512028
8655353,34.97939,-76.163083
8658622,34.0033,-77.955
8658681,33.975,-77.945
8654875,35.08528,-76.6004
8652547,35.8117,-75.7
8653215,35.595,-75.4717
8655875,34.875,-76.3433
8659084,33.915,-78.0183
8656467,34.725,-76.8033
8658579,34.0233,-77.9467
8659898,33.8817,-78.51
8659897,33.865,-78.5067
8652678,35.7683,-75.5267
8654467,35.208639,-75.704167
8653365,35.545,-77.0617
8658559,34.0317,-77.8933
8658120,34.2275,-77.953611
8658163,34.213333,-77.786667
8658741,33.95,-77.9517
9439026,46.1717,-123.842
9439040,46.207306,-123.768306
9432373,43.12,-124.413
9439135,46.1817,-123.18
9432771,43.3417,-124.367
9436381,45.04794,-124.007306
9438772,46.12425,-123.8043
9432780,43.345,-124.322
9435992,44.88,-123.9636
9432436,43.157902,-124.181801
9434068,43.985,-124.045
9435827,44.81,-124.058
9437381,45.4817,-123.902
9434938,44.4133,-123.99
9434098,44.0021,-124.123
9439008,46.2067,-123.95
9437540,45.55453,-123.91894
9431011,42.421639,-124.41872
9433445,43.675,-124.192
9439011,46.2017,-123.945
9432796,43.3517,-124.192
9436031,44.8967,-124
9439069,46.1867,-123.588
9438125,45.8117,-122.827
9436641,45.161,-123.938
9437262,45.43,-123.945
9432895,43.41,-124.218
9437954,45.7338,-123.876404
9437585,45.57,-123.965
9431647,42.738972,-124.49828
9439221,45.51,-122.673
9433501,43.708,-124.098
9439189,45.6967,-122.868
9438478,46,-123.922
9432879,43.3767,-124.297
9435380,44.6254,-124.04494
9439201,45.8633,-122.7962
9435362,44.6167,-123.937
9434939,44.434361,-124.058083
9439099,46.161667,-123.40889
9435308,44.5933,-124.008
9435385,44.6267,-124.055
1630000,13.44339,144.656361
1840000,7.44667,151.847
1732417,-17.535,-149.572
1619000,16.7383,-169.53
1820000,8.7317,167.736115
1631428,13.428333,144.796944
1770000,-14.276667,-170.689444
1633227,15.2267,145.737
1619910,28.2117,-177.36
1910000,-18.1333,178.425
1890000,19.290556,166.6175
8546252,39.983333,-75.075
8540433,39.811667,-75.409444
8549424,40.1283,-74.8233
8548989,40.137306,-74.751889
8542699,39.88,-75.29
8545530,39.9533,-75.1383
8545534,39.9533,-75.1383
8545240,39.933333,-75.141667
8543111,39.8933,-75.2583
8543025,39.8867,-75.2567
8543024,39.8867,-75.265
8542885,39.8783,-75.2767
8542426,39.8767,-75.305
2627000,37.735,-25.6733
2630000,14.9083,-23.5083
8450948,41.6383,-71.2117
8453033,41.7517,-71.3517
8453999,41.4517,-71.4017
8459681,41.1633,-71.61
8459338,41.1733,-71.5567
8454341,41.46,-71.4283
8451552,41.6367,-71.255
8452154,41.6967,-71.2933
8453201,41.4633,-71.3617
8453465,41.5733,-71.3717
8452944,41.716667,-71.343333
8454578,41.665,-71.445
8455137,41.708,-71.2417
8450954,41.6183,-71.2033
8454658,41.4217,-71.455
8452555,41.58,-71.3217
8452660,41.504333,-71.326139
8453767,41.7617,-71.3883
8455083,41.3633,-71.49
8454000,41.807098,-71.401199
8454049,41.58694,-71.41
8453433,41.84,-71.3733
8451351,41.4867,-71.2383
8450898,41.6517,-71.21
8450768,41.465,-71.1933
8459479,41.2283,-71.58
8451301,41.5583,-71.2367
8459449,41.1483,-71.575
8453572,41.6667,-71.3783
8458694,41.305,-71.86
8458022,41.3283,-71.7617
8453742,41.4967,-71.3867
8455189,41.3817,-71.8317
8454538,41.5717,-71.445
9952000,-56.5083,-68.715
9962420,-27.15,-109.448
9963950,-33.0267,-71.625
8666749,32.6317,-80.4717
8661608,33.5317,-79.0533
8664662,32.91,-79.9517
8664531,32.9583,-80.2033
8668482,32.3467,-80.89
8668092,32.4133,-80.7
8667999,32.43,-80.675
8665567,32.7733,-79.8417
8661989,33.435,-79.1267
8664611,32.915,-79.7467
8669801,32.0817,-80.8783
8666359,32.6833,-80.7383
8666699,32.6467,-80.2567
8669103,32.23,-80.8617
8665552,32.7767,-79.8117
8669338,32.185,-80.7533
8668223,32.3867,-80.7767
8663858,33.04,-79.56
8661139,33.6467,-79.095
8664621,32.9133,-79.6167
8664561,32.9233,-79.8367
8664545,32.9267,-79.83
8668511,32.3417,-80.8567
8663101,33.025,-79.3483
8661529,33.5517,-79.0367
8667679,32.4933,-80.3267
8663461,33.1083,-79.3933
8663381,33.12,-79.27
8665530,32.780833,-79.923611
8668301,32.3733,-80.8367
8660265,33.835,-78.6333
8665763,32.7467,-80.165
8662299,33.3333,-79.1933
8667633,32.5025,-80.7841
8664688,32.9067,-79.935
8664945,32.86,-79.9383
8668619,32.3217,-80.7917
8666135,32.7033,-80.825
8667034,32.59,-80.63
8666659,32.6517,-80.6833
8660854,33.7133,-78.9217
8665101,32.835,-79.9867
8662216,33.37,-79.4333
8669691,32.1033,-80.895
8666799,32.6367,-80.3417
8668155,32.4017,-80.6533
8661582,33.5417,-79.0283
8665002,32.8483,-80.0517
8660148,33.8583,-78.57
8660147,33.86,-78.58
8660195,33.8517,-78.5883
8663757,33.0583,-79.9367
8667972,32.4467,-80.5333
8667630,32.5017,-80.2967
8667676,32.4933,-80.34
8665257,32.8133,-80.4067
8666017,32.715,-80.4367
8665641,32.7633,-80.0017
8667309,32.56,-80.4183
8667259,32.5683,-80.5533
8666652,32.6617,-79.945
8666653,32.6617,-79.945
8666467,32.67,-79.9167
8665728,32.7533,-79.8767
8663781,33.055,-79.88
8668498,32.34,-80.465
8661419,33.5783,-79.0033
8661437,33.575,-78.9967
8664022,33.0083,-79.9233
8662747,33.2233,-79.185
8661991,33.435,-79.1817
8665387,32.7867,-79.7917
8665167,32.8267,-79.7867
8664589,32.9183,-80.0117
8668146,32.4033,-80.4533
8665424,32.675,-79.9517
8666918,32.625,-80.1667
8660266,33.8367,-78.6067
8666167,32.7,-80.4267
8664782,32.885,-79.845
8665099,32.8367,-80.0217
8665494,32.7833,-79.785
8665737,32.7533,-80.45
8662405,33.305,-79.6783
8667982,32.44,-80.5533
8666101,32.7067,-80.1567
8668227,32.3917,-80.4383
8667062,32.6033,-80.1317
8666775,32.6367,-80.2017
8665475,32.7867,-80.105
8660098,33.87,-78.5733
8660121,33.87,-78.6083
8667411,32.5733,-80.745
8666131,32.7033,-80.2783
8661299,33.6083,-79.1517
8663618,33.0783,-79.46
8666283,32.6767,-80.0067
8662796,33.195,-79.275
8664442,32.9367,-79.655
8661734,33.495,-79.4617
8667209,32.5783,-80.4483
8660401,33.82,-78.7183
8661000,33.6833,-78.885
8662793,33.21,-79.385
8660166,33.855,-78.6483
8669262,32.2,-80.815
8664992,32.85,-79.7033
8660642,33.7667,-78.815
8664701,32.9,-79.9
8666282,32.6833,-80.0967
8661609,33.53,-79.0433
8661684,33.5117,-79.0683
8667281,32.5617,-80.2383
8664878,32.87,-79.6867
8667783,32.4767,-80.42
8662245,33.3517,-79.1867
8662071,33.4117,-79.135
8662006,33.4317,-79.1167
8665599,32.7683,-80.07
8667425,32.54,-80.34
8663539,33.095,-79.9533
8669601,32.1217,-80.8983
8667067,32.6033,-80.3883
8662670,33.245,-79.5217
8667178,32.585,-80.2283
8669167,32.22,-80.6683
8664801,32.8817,-79.6583
8668701,32.3033,-81.1217
8663535,33.095,-79.8083
8668918,32.2667,-80.7367
8663665,33.0767,-79.855
8663219,33.1467,-79.3233
8667909,32.45,-80.7317
8667733,32.4833,-80.6
8665589,32.77,-80.0633
8661119,33.6017,-79.1183
8661703,33.5067,-79.145
8667623,32.5017,-80.3183
8667524,32.5233,-80.4067
8666102,32.7067,-79.9367
8667172,32.5833,-80.7833
8665426,32.7933,-79.8817
8669133,32.2233,-80.7717
8661559,33.545,-79.045
8666767,32.64,-80.015
8664515,32.9483,-79.9317
8660983,33.6867,-79.005
8665495,32.7833,-79.9567
8664941,32.8567,-79.7067
8665111,32.8333,-79.7267
8666616,32.6567,-80.3917
8662549,33.2517,-79.2683
8661070,33.655,-78.918306
8668601,32.325,-80.6017
8667075,32.6033,-80.2867
8665637,32.7633,-79.8567
8666433,32.6683,-80.2933
8669415,32.165,-81.13
8662799,33.185,-79.4067
8662931,33.3667,-79.255
8661347,33.5967,-79.0983
8665192,32.8217,-79.9
8667074,32.6017,-80.5417
8666367,32.6817,-80.4167
8667199,32.5783,-80.67
8662953,33.415,-79.25
8661593,33.535,-79.3883
8662746,33.235,-79.2033
8661093,33.66,-79.155
8664541,32.925,-79.9867
8666217,32.695,-80.2233
8771801,29.1667,-95.125
8770501,29.8183,-95.0783
8775083,27.90806,-97.13528
8774230,28.2283,-96.794998
8775241,27.836599,-97.039101
8776604,27.297,-97.405167
8770743,29.7567,-95.09
8775870,27.580833,-97.216389
8779977,25.9517,-97.4017
8779571,26.14,-97.1667
8772132,29.0417,-95.175
8770933,29.5633,-95.0667
8774513,28.114,-97.0244
8775351,27.7933,-97.39
8770653,29.846694,-95.088306
8771013,29.48,-94.918306
8777562,26.9417,-97.4583
8772479,28.930306,-95.305861
8772471,28.935699,-95.294197
8772447,28.943306,-95.3025
8772440,28.9483,-95.3083
8771341,29.3573,-94.7248
8771416,29.3267,-94.6933
8771904,29.1233,-94.5083
8771450,29.31,-94.793306
8771510,29.2853,-94.7894
8771486,29.302583,-94.897083
8779040,26.3617,-97.3183
8770808,29.59472,-94.39028
8770733,29.764861,-95.078861
8770777,29.726222,-95.265778
8773767,28.426901,-96.330101
8773146,28.71006,-95.914
8770613,29.681694,-94.985
8775421,27.705,-97.28
8773963,28.3333,-96.4617
8775244,27.83275,-97.485944
8770597,30.0983,-93.7217
8775792,27.633306,-97.236694
8779751,26.0683,-97.1517
8773156,28.6933,-96.225
8775238,27.8383,-97.0517
8775270,27.8267,-97.05
8775237,27.839701,-97.072502
8770475,29.867083,-93.931
8771328,29.365,-94.78
8775283,27.8217,-97.2033
8779770,26.061167,-97.215528
8773259,28.6406,-96.609802
8778490,26.557639,-97.425722
8773701,28.445861,-96.395556
8779724,26.0783,-97.17
8770520,29.98,-93.881699
8779280,26.2625,-97.285278
8777812,26.825,-97.491694
8774770,28.0217,-97.0467
8770971,29.515556,-94.510556
8776139,27.484361,-97.318111
8771081,29.4983,-93.64
8770570,29.7284,-93.8701
8770590,29.705,-93.8533
8771972,29.095,-95.113306
8772985,28.771417,-95.617167
8773037,28.4069,-96.712402
8779768,26.0517,-97.1817
8779753,26.0683,-97.15
8779748,26.072472,-97.166861
8779750,26.0683,-97.1567
8779749,26.0675,-97.154722
8770822,29.689389,-93.841917
8771021,29.515,-94.8483
8770625,29.68,-94.8683
8775296,27.811694,-97.39
8779739,26.0717,-97.1917
8776687,27.1667,-97.4333
8639519,36.71,-76.2683
8638923,36.9017,-76.0617
8638421,37.0567,-76.6683
8632366,37.2633,-76.02
8638999,36.93,-76.006694
8638942,36.905,-76.0367
8638946,36.9033,-76.0467
8638978,36.8683,-76.005
8638901,37.032902,-76.083298
8638866,36.9667,-76.1133
8638865,36.9667,-76.1133
8638863,36.9667,-76.1133
8638979,36.905,-75.6967
8638491,37.3833,-77.3783
8630308,37.9067,-75.405
8630249,37.9317,-75.3833
8638449,37.2317,-76.9483
8635150,38.2517,-76.96
8635027,38.31975,-77.036611
8639414,36.755,-76.2933
8631935,37.087806,-75.547306
8638864,36.9667,-76.1133
8636749,37.5417,-76.3333
8636128,37.8133,-76.275
8638017,37.1382,-76.62275
8632869,37.5567,-75.9167
8637624,37.2467,-76.5
8630316,37.9033,-75.4067
8633091,37.6667,-75.8333
8638481,37.3133,-77.27
8637712,37.2201,-76.791417
8630111,37.9817,-75.3017
8638476,37.3133,-77.2233
8638424,37.22,-76.6633
8632201,37.1667,-75.9883
8632200,37.16519,-75.988444
8638671,36.8842,-76.275858
8638445,37.4033,-76.9117
8636653,37.5833,-76.99
8635750,37.995278,-76.464722
8638916,36.9033,-76.07
8638905,36.9167,-76.0783
8639348,36.778306,-76.301694
8639908,36.5767,-76.0383
8636654,37.5833,-76.4183
8637590,37.2567,-76.2217
8637289,37.3467,-76.2733
8637589,37.2567,-76.2217
8631591,37.2883,-75.925
8638660,36.8217,-76.2933
8638489,37.2667,-77.3717
8635257,38.2133,-77.2433
8632837,37.538333,-76.015
8636941,37.4596,-77.4208
8638495,37.525,-77.42
8639214,36.825,-75.975
8639207,36.8317,-75.9733
8631542,37.3017,-75.7783
8639428,36.6917,-75.92
8633777,37.9217,-75.7283
8633362,37.7633,-75.7733
8638433,37.185,-76.7833
8638610,36.946701,-76.330002
8639219,36.825,-75.9817
8633532,37.8283,-75.9933
8638450,37.24,-76.9433
8638888,36.9067,-76.09
8631044,37.607778,-75.685833
8630441,37.8417,-75.4783
8635985,37.8733,-76.7833
8638868,36.9667,-76.1133
8638869,36.9667,-76.1133
8638339,36.8232,-76.3991
8638464,37.315,-77.0983
8636581,37.615,-76.3017
8636580,37.616111,-76.29
8637722,37.21,-76.2533
8637689,37.2265,-76.478806
9441187,46.9683,-123.853
9446281,47.3833,-122.823
9440571,46.265,-123.653
9448794,48.5183,-122.62
9446491,47.28,-122.652
9449932,48.535,-122.797
9445133,47.7483,-122.727
9440483,46.152,-123.0392
9446742,47.1567,-123.008
9440846,46.6233,-123.945
9440079,45.6203,-122.0203
9449211,48.745,-122.495
9449679,48.9917,-122.765
9448614,48.415,-122.652
9445958,47.5617,-122.623
9445832,47.6517,-122.615
9446807,47.0983,-122.895
9440581,46.299999,-124.0
9440482,46.1517,-123.29
9440521,46.2017,-123.385
9449424,48.8633,-122.758
9445938,47.5733,-122.543
9443826,48.1617,-123.725
9449712,48.7567,-122.897
9444122,48.14,-123.413
9447427,47.8133,-122.383
9447659,47.98,-122.223
9449896,48.4633,-122.967
9445016,47.9267,-122.617
9449880,48.545306,-123.012889
9447883,48.105,-122.57
9446451,47.3017,-122.682
9440650,46.372,-123.9503
9449828,48.5817,-123.17
9445526,47.9183,-122.545
9447855,48.0267,-122.535
9446500,47.275,-122.758
9440572,46.2683,-124.037
9443551,48.1872,-124.0625
9449808,48.6667,-123.163
9440372,46.0167,-122.855
9449856,48.485,-123.083
9448094,48.1367,-122.367
9440171,45.7417,-122.755
9440575,46.2683,-123.827
9448558,48.3917,-122.497
9442396,47.913,-124.63694
9447114,47.585,-122.36
9447111,47.585,-122.36
9447113,47.585,-122.36
9447110,47.585,-122.362
9447115,47.58,-122.357
9447112,47.585,-122.36
9445088,47.815,-122.657
9440422,46.106139,-122.954194
9445441,47.4183,-122.9
9448233,48.2117,-122.537
9442861,48.2967,-124.672
9447729,48.04,-122.168
9447973,48.3428,-122.6858
9443090,48.370278,-124.601944
9440574,46.2733,-124.072
9446969,47.06,-122.903
9441156,46.95,-124.128
9449995,48.4217,-122.812
9449747,48.675,-123.04
9449639,48.975,-123.083
9444090,48.125,-123.440002
9444900,48.1129,-122.7595
9445719,47.725,-122.638
9447717,48.03494,-122.227194
9445272,47.8,-122.858
9449982,48.4467,-122.9
9449771,48.6467,-122.87
9447239,47.6883,-122.258
9446804,47.153,-122.675102
9449292,48.79,-122.708
9445296,47.6417,-122.828
9447130,47.601944,-122.339167
9443361,48.2633,-124.297
9440569,46.270306,-123.4565
9448576,48.4,-122.548
9440875,46.6633,-123.798
9448009,48.08825,-122.3223
9448682,48.4583,-122.513
9446545,47.255,-122.432
9446484,47.27,-122.413
9441644,47.34817,-124.28475
9449988,48.4433,-122.805
9440357,45.987,-122.837
9440910,46.7075,-123.966944
9442705,48.171,-124.7369
9447773,48.065,-122.288
9448043,48.106806,-122.34728
9448657,48.445,-122.555
9445478,47.3583,-123.098
9449911,48.5717,-122.885
9440083,45.631694,-122.697
9449161,48.7167,-122.708
9449746,48.686798,-123.0376
9440047,45.5783,-122.382
9446291,47.3783,-122.634003
9441102,46.90431,-124.105083
9445246,47.7617,-122.85
9448601,48.4133,-122.615
9446705,47.18,-122.675
